word	zipf_frequency	tokens
kartoflarnia	0.00	['kartoflarnia']
kartoflasty	0.00	['kartoflasty']
kartoflisko	0.00	['kartoflisko']
kartografka	0.00	['kartografka']
kartogram	0.00	['kartogram']
kartomancja	0.00	['kartomancja']
kartonaż	0.00	['kartonaż']
kartoniarka	0.00	['kartoniarka']
kartuzja	0.00	['kartuzja']
kartuzjański	0.00	['kartuzjański']
kartuzka	0.00	['kartuzka']
karuk	0.00	['karuk']
karuzelarz	0.00	['karuzelarz']
karuzelowy	0.00	['karuzelowy']
karygodność	0.00	['karygodność']
karyjski	0.00	['karyjski']
karykaturka	0.00	['karykaturka']
karykaturowanie	0.00	['karykaturowanie']
karykaturować	0.00	['karykaturować']
karykaturzystka	0.00	['karykaturzystka']
karyncki	0.00	['karyncki']
karzec	0.00	['karzec']
karłomyszowate	0.00	['karłomyszowate']
karłowicki	0.00	['karłowicki']
karłowy	0.00	['karłowy']
kasandryczny	0.00	['kasandryczny']
kasar	0.00	['kasar']
kasarnia	0.00	['kasarnia']
kasetofon	0.00	['kasetofon']
kasiasty	0.00	['kasiasty']
kasiorka	0.00	['kasiorka']
kasjerski	0.00	['kasjerski']
kasoleta	0.00	['kasoleta']
kasowalny	0.00	['kasowalny']
kaspijski	0.00	['kaspijski']
kastanietowy	0.00	['kastanietowy']
kastowość	0.00	['kastowość']
kastrowanie	0.00	['kastrowanie']
kastylski	0.00	['kastylski']
kaszalotowate	0.00	['kaszalotowate']
kaszan	0.00	['kaszan']
kaszany	0.00	['kaszany']
kaszarnia	0.00	['kaszarnia']
kaszelek	0.00	['kaszelek']
kaszetka	0.00	['kaszetka']
kaszgarski	0.00	['kaszgarski']
kaszkiecik	0.00	['kaszkiecik']
kaszlak	0.00	['kaszlak']
kaszlenie	0.00	['kaszlenie']
kaszlnięcie	0.00	['kaszlnięcie']
kaszmirski	0.00	['kaszmirski']
kaszta	0.00	['kaszta']
kasztankowy	0.00	['kasztankowy']
kasztanowcowy	0.00	['kasztanowcowy']
kasztelanic	0.00	['kasztelanic']
kaszubizm	0.00	['kaszubizm']
katabas	0.00	['katabas']
katabasis	0.00	['katabasis']
katabaza	0.00	['katabaza']
kataboliczny	0.00	['kataboliczny']
katafalkowy	0.00	['katafalkowy']
kataforeza	0.00	['kataforeza']
katafrakta	0.00	['katafrakta']
katakumbowy	0.00	['katakumbowy']
katalepsja	0.00	['katalepsja']
katalizo	0.00	['katalizo']
katalizowanie	0.00	['katalizowanie']
katalizować	0.00	['katalizować']
katalogizacja	0.00	['katalogizacja']
katangijski	0.00	['katangijski']
kataplazm	0.00	['kataplazm']
kataplazma	0.00	['kataplazma']
katapultowy	0.00	['katapultowy']
kataralny	0.00	['kataralny']
katarka	0.00	['katarka']
katastrofalność	0.00	['katastrofalność']
katastrofista	0.00	['katastrofista']
katastrofistka	0.00	['katastrofistka']
katański	0.00	['katański']
katechetyka	0.00	['katechetyka']
katechizacyjny	0.00	['katechizacyjny']
katechizmowy	0.00	['katechizmowy']
katechizowanie	0.00	['katechizowanie']
katechizować	0.00	['katechizować']
katecholamina	0.00	['katecholamina']
katechumen	0.00	['katechumen']
katechumenalny	0.00	['katechumenalny']
katechumenka	0.00	['katechumenka']
kategoryczność	0.00	['kategoryczność']
kategoryzowanie	0.00	['kategoryzowanie']
katgut	0.00	['katgut']
kationowy	0.00	['kationowy']
katmandzki	0.00	['katmandzki']
katolickość	0.00	['katolickość']
katolstwo	0.00	['katolstwo']
katorżniczy	0.00	['katorżniczy']
katorżnik	0.00	['katorżnik']
katowicko	0.00	['katowicko']
katowiczanin	0.00	['katowiczanin']
katowiczanka	0.00	['katowiczanka']
katoński	0.00	['katoński']
katusza	0.00	['katusza']
katuń	0.00	['katuń']
kauczukowiec	0.00	['kauczukowiec']
kausza	0.00	['kausza']
kauteryzować	0.00	['kauteryzować']
kauzalny	0.00	['kauzalny']
kauzyperda	0.00	['kauzyperda']
kawalarstwo	0.00	['kawalarstwo']
kawalerstwo	0.00	['kawalerstwo']
kawalet	0.00	['kawalet']
kawalątek	0.00	['kawalątek']
kawalątko	0.00	['kawalątko']
kawatyna	0.00	['kawatyna']
kawałkowanie	0.00	['kawałkowanie']
kawałkować	0.00	['kawałkować']
kawczy	0.00	['kawczy']
kawerna	0.00	['kawerna']
kawiara	0.00	['kawiara']
kawiarz	0.00	['kawiarz']
kawiorek	0.00	['kawiorek']
kawiorka	0.00	['kawiorka']
kawiorowy	0.00	['kawiorowy']
kawitacyjny	0.00	['kawitacyjny']
kawomat	0.00	['kawomat']
kawosz	0.00	['kawosz']
kawoszka	0.00	['kawoszka']
kawsko	0.00	['kawsko']
kawęczeć	0.00	['kawęczeć']
kazamata	0.00	['kazamata']
kazamatowy	0.00	['kazamatowy']
kazanka	0.00	['kazanka']
kazarka	0.00	['kazarka']
kazaski	0.00	['kazaski']
kazańczyk	0.00	['kazańczyk']
kazański	0.00	['kazański']
kazeinowy	0.00	['kazeinowy']
kazimierzowa	0.00	['kazimierzowa']
kazimierzowy	0.00	['kazimierzowy']
kazionny	0.00	['kazionny']
kazirodca	0.00	['kazirodca']
kazirodczo	0.00	['kazirodczo']
kazić	0.00	['kazić']
kaznodziejka	0.00	['kaznodziejka']
kaznodziejsko	0.00	['kaznodziejsko']
kazuar	0.00	['kazuar']
kałakucki	0.00	['kałakucki']
kałamaszka	0.00	['kałamaszka']
kałkan	0.00	['kałkan']
kałmucki	0.00	['kałmucki']
kałmuczka	0.00	['kałmuczka']
kałmuk	0.00	['kałmuk']
kałużka	0.00	['kałużka']
kałużowy	0.00	['kałużowy']
kałym	0.00	['kałym']
kańczug	0.00	['kańczug']
każdziuteńki	0.00	['każdziuteńki']
każdziutki	0.00	['każdziutki']
każdziuśki	0.00	['każdziuśki']
kciukowy	0.00	['kciukowy']
kcynianka	0.00	['kcynianka']
kcyński	0.00	['kcyński']
kebabiarnia	0.00	['kebabiarnia']
kebabownia	0.00	['kebabownia']
kebabowy	0.00	['kebabowy']
kebs	0.00	['kebs']
kecki	0.00	['kecki']
keczupowy	0.00	['keczupowy']
kefija	0.00	['kefija']
kefirowy	0.00	['kefirowy']
kelowej	0.00	['kelowej']
kemalistyczny	0.00	['kemalistyczny']
kemerowski	0.00	['kemerowski']
kenesa	0.00	['kenesa']
kenkarta	0.00	['kenkarta']
kennelowy	0.00	['kennelowy']
kenotaf	0.00	['kenotaf']
kenotafium	0.00	['kenotafium']
kenoza	0.00	['kenoza']
kenozoiczny	0.00	['kenozoiczny']
kenozoik	0.00	['kenozoik']
keramzytobeton	0.00	['keramzytobeton']
keratynowy	0.00	['keratynowy']
kerczeński	0.00	['kerczeński']
kergueleński	0.00	['kergueleński']
kermes	0.00	['kermes']
kermesyt	0.00	['kermesyt']
kerygmatyczny	0.00	['kerygmatyczny']
keska	0.00	['keska']
ketokwas	0.00	['ketokwas']
ketonowy	0.00	['ketonowy']
keynesistowski	0.00	['keynesistowski']
kibitka	0.00	['kibitka']
kiblowanie	0.00	['kiblowanie']
kiblować	0.00	['kiblować']
kiblowy	0.00	['kiblowy']
kibucowy	0.00	['kibucowy']
kicanie	0.00	['kicanie']
kicać	0.00	['kicać']
kiciunia	0.00	['kiciunia']
kiczowatość	0.00	['kiczowatość']
kiczua	0.00	['kiczua']
kiejdański	0.00	['kiejdański']
kielczanin	0.00	['kielczanin']
kielczanka	0.00	['kielczanka']
kielichowaty	0.00	['kielichowaty']
kieliszkowaty	0.00	['kieliszkowaty']
kieliszkowy	0.00	['kieliszkowy']
kiepeła	0.00	['kiepeła']
kiepściutki	0.00	['kiepściutki']
kierchów	0.00	['kierchów']
kierdel	0.00	['kierdel']
kiereszowanie	0.00	['kiereszowanie']
kiereszować	0.00	['kiereszować']
kierezja	0.00	['kierezja']
kiernoz	0.00	['kiernoz']
kierowy	0.00	['kierowy']
kieszoneczka	0.00	['kieszoneczka']
kietrzanin	0.00	['kietrzanin']
kietrzanka	0.00	['kietrzanka']
kietrzański	0.00	['kietrzański']
kietrzańsko	0.00	['kietrzańsko']
kiełbacha	0.00	['kiełbacha']
kiełznanie	0.00	['kiełznanie']
kiełznać	0.00	['kiełznać']
kiełzno	0.00	['kiełzno']
kigalijczyk	0.00	['kigalijczyk']
kigalijka	0.00	['kigalijka']
kigalijski	0.00	['kigalijski']
kijaszek	0.00	['kijaszek']
kijowianin	0.00	['kijowianin']
kijowianka	0.00	['kijowianka']
kikucik	0.00	['kikucik']
kilimandżarski	0.00	['kilimandżarski']
kilimek	0.00	['kilimek']
kilimiarka	0.00	['kilimiarka']
kilimiarstwo	0.00	['kilimiarstwo']
kilimkarstwo	0.00	['kilimkarstwo']
kilkominutowy	0.00	['kilkominutowy']
kilkucalowy	0.00	['kilkucalowy']
kilkucyfrowy	0.00	['kilkucyfrowy']
kilkuczęściowy	0.00	['kilkuczęściowy']
kilkuczłonowy	0.00	['kilkuczłonowy']
kilkuelementowy	0.00	['kilkuelementowy']
kilkuetapowy	0.00	['kilkuetapowy']
kilkugroszowy	0.00	['kilkugroszowy']
kilkuhektarowy	0.00	['kilkuhektarowy']
kilkujęzyczny	0.00	['kilkujęzyczny']
kilkuliterowy	0.00	['kilkuliterowy']
kilkumilowy	0.00	['kilkumilowy']
kilkumorgowy	0.00	['kilkumorgowy']
kilkupoziomowy	0.00	['kilkupoziomowy']
kilkuramienny	0.00	['kilkuramienny']
kilkustronicowy	0.00	['kilkustronicowy']
kilkutaktowy	0.00	['kilkutaktowy']
kilkutomowy	0.00	['kilkutomowy']
kilkuwarstwowy	0.00	['kilkuwarstwowy']
kilkuzdaniowy	0.00	['kilkuzdaniowy']
kilkuzłotowy	0.00	['kilkuzłotowy']
kilobajtowy	0.00	['kilobajtowy']
kilobit	0.00	['kilobit']
kiloherc	0.00	['kiloherc']
kilokaloria	0.00	['kilokaloria']
kilometrówka	0.00	['kilometrówka']
kilonka	0.00	['kilonka']
kilowatogodzina	0.00	['kilowatogodzina']
kilowatowy	0.00	['kilowatowy']
kilowolt	0.00	['kilowolt']
kilończyk	0.00	['kilończyk']
kiloński	0.00	['kiloński']
kimanie	0.00	['kimanie']
kimation	0.00	['kimation']
kimać	0.00	['kimać']
kimeryjski	0.00	['kimeryjski']
kimonowy	0.00	['kimonowy']
kinderbal	0.00	['kinderbal']
kindersztuba	0.00	['kindersztuba']
kinezjologiczny	0.00	['kinezjologiczny']
kingstonka	0.00	['kingstonka']
kingstończyk	0.00	['kingstończyk']
kingstoński	0.00	['kingstoński']
kiniarz	0.00	['kiniarz']
kinomania	0.00	['kinomania']
kinomaniaczek	0.00	['kinomaniaczek']
kinowość	0.00	['kinowość']
kinszaski	0.00	['kinszaski']
kinszasyjczyk	0.00	['kinszasyjczyk']
kinszasyjka	0.00	['kinszasyjka']
kinąć	0.00	['kinąć']
kioskarka	0.00	['kioskarka']
kioskowy	0.00	['kioskowy']
kipczacki	0.00	['kipczacki']
kiperstwo	0.00	['kiperstwo']
kipichron	0.00	['kipichron']
kipnięcie	0.00	['kipnięcie']
kipnąć	0.00	['kipnąć']
kirasjer	0.00	['kirasjer']
kirasjerski	0.00	['kirasjerski']
kircha	0.00	['kircha']
kiribacki	0.00	['kiribacki']
kiribatyjski	0.00	['kiribatyjski']
kirkucki	0.00	['kirkucki']
kirowohradzki	0.00	['kirowohradzki']
kirowski	0.00	['kirowski']
kirowy	0.00	['kirowy']
kiryski	0.00	['kiryski']
kiryskowate	0.00	['kiryskowate']
kisielicki	0.00	['kisielicki']
kisnąć	0.00	['kisnąć']
kiszeczka	0.00	['kiszeczka']
kiszyniowianin	0.00	['kiszyniowianin']
kiszyniowianka	0.00	['kiszyniowianka']
kiszyniowski	0.00	['kiszyniowski']
kisły	0.00	['kisły']
kitajka	0.00	['kitajka']
kitajski	0.00	['kitajski']
kitanka	0.00	['kitanka']
kitara	0.00	['kitara']
kitować	0.00	['kitować']
kitranie	0.00	['kitranie']
kitrać	0.00	['kitrać']
kituś	0.00	['kituś']
kiur	0.00	['kiur']
kiurowy	0.00	['kiurowy']
kiwicki	0.00	['kiwicki']
kiwon	0.00	['kiwon']
kiziak	0.00	['kiziak']
kizianie	0.00	['kizianie']
kiziać	0.00	['kiziać']
kić	0.00	['kić']
kiłowy	0.00	['kiłowy']
kińdziuk	0.00	['kińdziuk']
kiścień	0.00	['kiścień']
klagenfurcki	0.00	['klagenfurcki']
klajster	0.00	['klajster']
klaka	0.00	['klaka']
klaksonowy	0.00	['klaksonowy']
klameczka	0.00	['klameczka']
klamereczka	0.00	['klamereczka']
klamkomanetka	0.00	['klamkomanetka']
klamor	0.00	['klamor']
klamot	0.00	['klamot']
klanik	0.00	['klanik']
klapeczka	0.00	['klapeczka']
klapserka	0.00	['klapserka']
klaretyn	0.00	['klaretyn']
klaretynka	0.00	['klaretynka']
klarnecik	0.00	['klarnecik']
klarnecistka	0.00	['klarnecistka']
klarownica	0.00	['klarownica']
klaryska	0.00	['klaryska']
klasistowski	0.00	['klasistowski']
klasyczność	0.00	['klasyczność']
klasztornie	0.00	['klasztornie']
klateczka	0.00	['klateczka']
klaunada	0.00	['klaunada']
klaustrofob	0.00	['klaustrofob']
klaustrofobik	0.00	['klaustrofobik']
klauzuralny	0.00	['klauzuralny']
klauzurowy	0.00	['klauzurowy']
klawesynistka	0.00	['klawesynistka']
klawesynowy	0.00	['klawesynowy']
klawiaturka	0.00	['klawiaturka']
klawicymbał	0.00	['klawicymbał']
klawik	0.00	['klawik']
klawiterapia	0.00	['klawiterapia']
klechdowy	0.00	['klechdowy']
klecić	0.00	['klecić']
kleistość	0.00	['kleistość']
klejnotnik	0.00	['klejnotnik']
klekotać	0.00	['klekotać']
klekotka	0.00	['klekotka']
kleksik	0.00	['kleksik']
kleparski	0.00	['kleparski']
klepkowanie	0.00	['klepkowanie']
klepkowy	0.00	['klepkowy']
kleptokracja	0.00	['kleptokracja']
kleptomański	0.00	['kleptomański']
klerokracja	0.00	['klerokracja']
klerycki	0.00	['klerycki']
klerykalizacja	0.00	['klerykalizacja']
klerykalny	0.00	['klerykalny']
klerykał	0.00	['klerykał']
klerykałka	0.00	['klerykałka']
kleszczak	0.00	['kleszczak']
kleszczaki	0.00	['kleszczaki']
kleszy	0.00	['kleszy']
klet	0.00	['klet']
kleterek	0.00	['kleterek']
klezmerka	0.00	['klezmerka']
klezmerski	0.00	['klezmerski']
klezmersko	0.00	['klezmersko']
kleśnica	0.00	['kleśnica']
kliker	0.00	['kliker']
klimaks	0.00	['klimaks']
klimatologiczny	0.00	['klimatologiczny']
klimatyzowanie	0.00	['klimatyzowanie']
klimatyzować	0.00	['klimatyzować']
klingeryt	0.00	['klingeryt']
klinowanie	0.00	['klinowanie']
klinować	0.00	['klinować']
klipart	0.00	['klipart']
kliprowy	0.00	['kliprowy']
klipsowanie	0.00	['klipsowanie']
klister	0.00	['klister']
klistron	0.00	['klistron']
klitoridektomia	0.00	['klitoridektomia']
kliwerbom	0.00	['kliwerbom']
klizma	0.00	['klizma']
klińce	0.00	['klińce']
kloacznie	0.00	['kloacznie']
kloaczny	0.00	['kloaczny']
klocia	0.00	['klocia']
klocowanie	0.00	['klocowanie']
klocuszek	0.00	['klocuszek']
klombik	0.00	['klombik']
klonalny	0.00	['klonalny']
kloszowy	0.00	['kloszowy']
klozecik	0.00	['klozecik']
klozetka	0.00	['klozetka']
klozetowy	0.00	['klozetowy']
kluczborczanin	0.00	['kluczborczanin']
kluczborczanka	0.00	['kluczborczanka']
klucznica	0.00	['klucznica']
klucznictwo	0.00	['klucznictwo']
kluniacki	0.00	['kluniacki']
klupa	0.00	['klupa']
kluskowaty	0.00	['kluskowaty']
klużański	0.00	['klużański']
kląskanie	0.00	['kląskanie']
kląskać	0.00	['kląskać']
klęcie	0.00	['klęcie']
klęknięcie	0.00	['klęknięcie']
kmiecy	0.00	['kmiecy']
kmina	0.00	['kmina']
kminienie	0.00	['kminienie']
kminić	0.00	['kminić']
kminkowy	0.00	['kminkowy']
kminkówka	0.00	['kminkówka']
kmotr	0.00	['kmotr']
knajacki	0.00	['knajacki']
knajak	0.00	['knajak']
knajpeczka	0.00	['knajpeczka']
kneblować	0.00	['kneblować']
knedlik	0.00	['knedlik']
knedlowy	0.00	['knedlowy']
kniahini	0.00	['kniahini']
kniaziowa	0.00	['kniaziowa']
knocik	0.00	['knocik']
knowanie	0.00	['knowanie']
knować	0.00	['knować']
knykieć	0.00	['knykieć']
knyp	0.00	['knyp']
knypel	0.00	['knypel']
knyszyński	0.00	['knyszyński']
koabitacja	0.00	['koabitacja']
koafiura	0.00	['koafiura']
koaksjalny	0.00	['koaksjalny']
koalicyjka	0.00	['koalicyjka']
koati	0.00	['koati']
koażel	0.00	['koażel']
kobaltowiec	0.00	['kobaltowiec']
kobaltyn	0.00	['kobaltyn']
kobiałeczka	0.00	['kobiałeczka']
kobieciarstwo	0.00	['kobieciarstwo']
kobiecinka	0.00	['kobiecinka']
kobierzyński	0.00	['kobierzyński']
kobiórski	0.00	['kobiórski']
koblencjanin	0.00	['koblencjanin']
koblencjanka	0.00	['koblencjanka']
koblencki	0.00	['koblencki']
koburski	0.00	['koburski']
kobylinianin	0.00	['kobylinianin']
kobylinianka	0.00	['kobylinianka']
kocczanka	0.00	['kocczanka']
kochaneczka	0.00	['kochaneczka']
kochaneńki	0.00	['kochaneńki']
kochanieńki	0.00	['kochanieńki']
kochasia	0.00	['kochasia']
kociarnia	0.00	['kociarnia']
kociczek	0.00	['kociczek']
kocmyrzowski	0.00	['kocmyrzowski']
kocz	0.00	['kocz']
koczkodanowate	0.00	['koczkodanowate']
kocówa	0.00	['kocówa']
kodeino	0.00	['kodeino']
kodeinowy	0.00	['kodeinowy']
kodeksowy	0.00	['kodeksowy']
koderski	0.00	['koderski']
kodopis	0.00	['kodopis']
kodrąbski	0.00	['kodrąbski']
kodyfikatorski	0.00	['kodyfikatorski']
kodykologiczny	0.00	['kodykologiczny']
kodzić	0.00	['kodzić']
koewolucja	0.00	['koewolucja']
kofeinizm	0.00	['kofeinizm']
kognat	0.00	['kognat']
kognicja	0.00	['kognicja']
kognitywizm	0.00	['kognitywizm']
kohabitowanie	0.00	['kohabitowanie']
koherer	0.00	['koherer']
kohezja	0.00	['kohezja']
koimesis	0.00	['koimesis']
koincydencyjny	0.00	['koincydencyjny']
kojarzeniowy	0.00	['kojarzeniowy']
kojenie	0.00	['kojenie']
kojfnąć	0.00	['kojfnąć']
kojoci	0.00	['kojoci']
kokainista	0.00	['kokainista']
kokainistka	0.00	['kokainistka']
kokaino	0.00	['kokaino']
kokandzki	0.00	['kokandzki']
kokcydium	0.00	['kokcydium']
koker	0.00	['koker']
kokiet	0.00	['kokiet']
kokieteryjnie	0.00	['kokieteryjnie']
kokieteryjność	0.00	['kokieteryjność']
kokietowanie	0.00	['kokietowanie']
kokila	0.00	['kokila']
kokocha	0.00	['kokocha']
kokoci	0.00	['kokoci']
kokosanka	0.00	['kokosanka']
kokosowiec	0.00	['kokosowiec']
kokosznik	0.00	['kokosznik']
kokoszy	0.00	['kokoszy']
koksiak	0.00	['koksiak']
koksiarnia	0.00	['koksiarnia']
koksiarz	0.00	['koksiarz']
koksowanie	0.00	['koksowanie']
koksować	0.00	['koksować']
koksowniany	0.00	['koksowniany']
koksownica	0.00	['koksownica']
koksownictwo	0.00	['koksownictwo']
koksowniczy	0.00	['koksowniczy']
koksownik	0.00	['koksownik']
koksowy	0.00	['koksowy']
kolaborantka	0.00	['kolaborantka']
kolaborowanie	0.00	['kolaborowanie']
kolacho	0.00	['kolacho']
kolacyjny	0.00	['kolacyjny']
kolagenowy	0.00	['kolagenowy']
kolanin	0.00	['kolanin']
kolanisko	0.00	['kolanisko']
kolanowo	0.00	['kolanowo']
kolatorski	0.00	['kolatorski']
kolaudowanie	0.00	['kolaudowanie']
kolbowaty	0.00	['kolbowaty']
kolbuszowianin	0.00	['kolbuszowianin']
kolbuszowianka	0.00	['kolbuszowianka']
kolchidzki	0.00	['kolchidzki']
koleba	0.00	['koleba']
kolebeczka	0.00	['kolebeczka']
koleina	0.00	['koleina']
kolejarka	0.00	['kolejarka']
kolejówka	0.00	['kolejówka']
kolekcyjny	0.00	['kolekcyjny']
kolektomia	0.00	['kolektomia']
kolektura	0.00	['kolektura']
kolektywność	0.00	['kolektywność']
koleopterologia	0.00	['koleopterologia']
kolesiowski	0.00	['kolesiowski']
koleśnica	0.00	['koleśnica']
koleśno	0.00	['koleśno']
koleżaneczka	0.00	['koleżaneczka']
koleżeńsko	0.00	['koleżeńsko']
koleżeńskość	0.00	['koleżeńskość']
kolidar	0.00	['kolidar']
kolidowanie	0.00	['kolidowanie']
koligacenie	0.00	['koligacenie']
koligacić	0.00	['koligacić']
koligacja	0.00	['koligacja']
koligat	0.00	['koligat']
kolinearny	0.00	['kolinearny']
koliszczyzna	0.00	['koliszczyzna']
koliwszczyzna	0.00	['koliwszczyzna']
kolizyjność	0.00	['kolizyjność']
kolmatacja	0.00	['kolmatacja']
kolmatacyjny	0.00	['kolmatacyjny']
kolodium	0.00	['kolodium']
koloidalnie	0.00	['koloidalnie']
koloidalność	0.00	['koloidalność']
koloidowy	0.00	['koloidowy']
kolokator	0.00	['kolokator']
kolokolo	0.00	['kolokolo']
kolokwialność	0.00	['kolokwialność']
kolombijczyk	0.00	['kolombijczyk']
kolombijka	0.00	['kolombijka']
kolombijski	0.00	['kolombijski']
kolombina	0.00	['kolombina']
kolon	0.00	['kolon']
kolonel	0.00	['kolonel']
kolonialka	0.00	['kolonialka']
kolonio	0.00	['kolonio']
kolonistka	0.00	['kolonistka']
kolonizatorski	0.00	['kolonizatorski']
kolonizowanie	0.00	['kolonizowanie']
kolonka	0.00	['kolonka']
kolonoskop	0.00	['kolonoskop']
kolonoskopowy	0.00	['kolonoskopowy']
koloradzki	0.00	['koloradzki']
koloratura	0.00	['koloratura']
kolorofon	0.00	['kolorofon']
koloryzowanie	0.00	['koloryzowanie']
kolosalność	0.00	['kolosalność']
kolostomia	0.00	['kolostomia']
kolończyk	0.00	['kolończyk']
kolt	0.00	['kolt']
kolubryna	0.00	['kolubryna']
kolumienka	0.00	['kolumienka']
kolumno	0.00	['kolumno']
koluwium	0.00	['koluwium']
kolędniczy	0.00	['kolędniczy']
kolędnik	0.00	['kolędnik']
komandytowy	0.00	['komandytowy']
komaniecki	0.00	['komaniecki']
komarowanie	0.00	['komarowanie']
komarowate	0.00	['komarowate']
komarowy	0.00	['komarowy']
komarzy	0.00	['komarzy']
komarzyca	0.00	['komarzyca']
komasowanie	0.00	['komasowanie']
komasować	0.00	['komasować']
komańczowski	0.00	['komańczowski']
kombajner	0.00	['kombajner']
kombajnista	0.00	['kombajnista']
kombinatorka	0.00	['kombinatorka']
kombonianin	0.00	['kombonianin']
kombonianka	0.00	['kombonianka']
kombucza	0.00	['kombucza']
komediopisarka	0.00	['komediopisarka']
komediowość	0.00	['komediowość']
komemoracja	0.00	['komemoracja']
komemoracyjny	0.00	['komemoracyjny']
komensalizm	0.00	['komensalizm']
komentariat	0.00	['komentariat']
komeraż	0.00	['komeraż']
komeżka	0.00	['komeżka']
komiacki	0.00	['komiacki']
komiczność	0.00	['komiczność']
komiega	0.00	['komiega']
komiksiarz	0.00	['komiksiarz']
komiksowość	0.00	['komiksowość']
kominiarstwo	0.00	['kominiarstwo']
kominternowski	0.00	['kominternowski']
kominówka	0.00	['kominówka']
komisjoner	0.00	['komisjoner']
komitat	0.00	['komitat']
komiwojażerski	0.00	['komiwojażerski']
komięga	0.00	['komięga']
komiśniak	0.00	['komiśniak']
kompaktor	0.00	['kompaktor']
kompaktowanie	0.00	['kompaktowanie']
kompaktowość	0.00	['kompaktowość']
kompanijny	0.00	['kompanijny']
kompanion	0.00	['kompanion']
kompanka	0.00	['kompanka']
komparatyw	0.00	['komparatyw']
komparatywny	0.00	['komparatywny']
kompars	0.00	['kompars']
kompasja	0.00	['kompasja']
kompatriota	0.00	['kompatriota']
kompetentność	0.00	['kompetentność']
kompetycja	0.00	['kompetycja']
komplanacja	0.00	['komplanacja']
komplemencik	0.00	['komplemencik']
kompostowy	0.00	['kompostowy']
kompromisowość	0.00	['kompromisowość']
kompromitowanie	0.00	['kompromitowanie']
kompromitująco	0.00	['kompromitująco']
kompulsywność	0.00	['kompulsywność']
komputerek	0.00	['komputerek']
komputeryzować	0.00	['komputeryzować']
komputowy	0.00	['komputowy']
komsomolski	0.00	['komsomolski']
komsomołka	0.00	['komsomołka']
komturia	0.00	['komturia']
komturstwo	0.00	['komturstwo']
komunalizowanie	0.00	['komunalizowanie']
komunalka	0.00	['komunalka']
komunard	0.00	['komunard']
komunałka	0.00	['komunałka']
komunik	0.00	['komunik']
komunikacik	0.00	['komunikacik']
komunikant	0.00	['komunikant']
komunio	0.00	['komunio']
komunisto	0.00	['komunisto']
komunistycznie	0.00	['komunistycznie']
komunitaryzm	0.00	['komunitaryzm']
komunizacja	0.00	['komunizacja']
komunizowanie	0.00	['komunizowanie']
komunizować	0.00	['komunizować']
komuszka	0.00	['komuszka']
komutatorowy	0.00	['komutatorowy']
komysz	0.00	['komysz']
komysze	0.00	['komysze']
komyszowy	0.00	['komyszowy']
komóreczka	0.00	['komóreczka']
konakryjczyk	0.00	['konakryjczyk']
konakryjka	0.00	['konakryjka']
konakryjski	0.00	['konakryjski']
koncelebra	0.00	['koncelebra']
koncelebracja	0.00	['koncelebracja']
koncelebrans	0.00	['koncelebrans']
koncelebrant	0.00	['koncelebrant']
koncelebrowanie	0.00	['koncelebrowanie']
koncelebrować	0.00	['koncelebrować']
koncepcik	0.00	['koncepcik']
konceptualista	0.00	['konceptualista']
koncernowy	0.00	['koncernowy']
konchiologia	0.00	['konchiologia']
konchowanie	0.00	['konchowanie']
koncyliacja	0.00	['koncyliacja']
koncyliacyjność	0.00	['koncyliacyjność']
koncyliaryzm	0.00	['koncyliaryzm']
koncypować	0.00	['koncypować']
kondemnacja	0.00	['kondemnacja']
kondemnata	0.00	['kondemnata']
kondensatorowy	0.00	['kondensatorowy']
kondomu	0.00	['kondomu']
kondorowate	0.00	['kondorowate']
kondorowe	0.00	['kondorowe']
kondotierski	0.00	['kondotierski']
konduita	0.00	['konduita']
konduktorski	0.00	['konduktorski']
konecczanin	0.00	['konecczanin']
konecczanka	0.00	['konecczanka']
koneksja	0.00	['koneksja']
konetabl	0.00	['konetabl']
konew	0.00	['konew']
koneweczka	0.00	['koneweczka']
konfabulowanie	0.00	['konfabulowanie']
konfabulować	0.00	['konfabulować']
konfederatka	0.00	['konfederatka']
konferować	0.00	['konferować']
konfiskowanie	0.00	['konfiskowanie']
konfiturowy	0.00	['konfiturowy']
konflikcik	0.00	['konflikcik']
konfliktowość	0.00	['konfliktowość']
konfokalny	0.00	['konfokalny']
konformistka	0.00	['konformistka']
konformistyczny	0.00	['konformistyczny']
konfrater	0.00	['konfrater']
konfrontacyjnie	0.00	['konfrontacyjnie']
konfundowanie	0.00	['konfundowanie']
konfundować	0.00	['konfundować']
konfuzja	0.00	['konfuzja']
kongenialność	0.00	['kongenialność']
kongenialny	0.00	['kongenialny']
kongestia	0.00	['kongestia']
konglomeratowy	0.00	['konglomeratowy']
kongregacyjny	0.00	['kongregacyjny']
koniakowski	0.00	['koniakowski']
koniakowy	0.00	['koniakowy']
koniara	0.00	['koniara']
koniczny	0.00	['koniczny']
konidialny	0.00	['konidialny']
konidium	0.00	['konidium']
koniecpolanka	0.00	['koniecpolanka']
koninianin	0.00	['koninianin']
koninianka	0.00	['koninianka']
koniobijca	0.00	['koniobijca']
koniowate	0.00	['koniowate']
koniowaty	0.00	['koniowaty']
konisko	0.00	['konisko']
koniucha	0.00	['koniucha']
koniugacyjka	0.00	['koniugacyjka']
koniunkturalizm	0.00	['koniunkturalizm']
